SKU,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,SEO keywords
909f35ab-1710-4984-a12d-79b498c80d98,Фундук;сердечки;18+;белый,Давай,,,https://ikondor.github.io/mawave/output/%D0%94%D0%B0%D0%B2%D0%B0%D0%B9_909f35ab-1710-4984-a12d-79b498c80d98.jpeg,2550,,,,,909f35ab-1710-4984-a12d-79b498c80d98,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
3d81d83d-b31a-4afe-b39a-d68059e5c144,Груша;Знаки зодиака;синий,Дева,,,https://ikondor.github.io/mawave/output/%D0%94%D0%B5%D0%B2%D0%B0_3d81d83d-b31a-4afe-b39a-d68059e5c144.jpeg,2250,,,,,3d81d83d-b31a-4afe-b39a-d68059e5c144,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
ff86c592-65a0-46b2-a855-c5041cea61c8,Фундук;18+;жёлтый,Дохлёбывай,,,https://ikondor.github.io/mawave/output/%D0%94%D0%BE%D1%85%D0%BB%D1%91%D0%B1%D1%8B%D0%B2%D0%B0%D0%B9_ff86c592-65a0-46b2-a855-c5041cea61c8.jpeg,2350,,,,,ff86c592-65a0-46b2-a855-c5041cea61c8,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
85f103f8-9f36-4155-8435-2f272b7a80ea,Груша;Без коллекции;голубой;-,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_85f103f8-9f36-4155-8435-2f272b7a80ea.jpeg,2250,,,,,85f103f8-9f36-4155-8435-2f272b7a80ea,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
0df27817-1fcf-452b-9945-2782b51f409a,Груша;Без коллекции;голубой,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_0df27817-1fcf-452b-9945-2782b51f409a.jpeg,2250,,,,,0df27817-1fcf-452b-9945-2782b51f409a,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
6d779087-36f6-40e4-8691-ac5b9694819d,Цилиндр;сердечки;белый,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_6d779087-36f6-40e4-8691-ac5b9694819d.jpeg,2550,,,,,6d779087-36f6-40e4-8691-ac5b9694819d,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
432f47b2-19f7-4a1e-ba87-f82b356eff8c,Конус;сердечки;белый,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_432f47b2-19f7-4a1e-ba87-f82b356eff8c.jpeg,2700,,,,,432f47b2-19f7-4a1e-ba87-f82b356eff8c,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
ba0933c4-184d-4c3e-b68c-19c080207c16,Груша;набор;серый;бежевый;---,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_ba0933c4-184d-4c3e-b68c-19c080207c16.jpeg,6000,,,,,ba0933c4-184d-4c3e-b68c-19c080207c16,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
4b32135e-aa8b-47ab-a37c-4584755fd0c9,Груша;набор;серый;бежевый;--,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_4b32135e-aa8b-47ab-a37c-4584755fd0c9.jpeg,6000,,,,,4b32135e-aa8b-47ab-a37c-4584755fd0c9,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
97d1fbbd-78f8-49c5-bee2-daf374b1f0fb,Груша;набор;серый;бежевый;-,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_97d1fbbd-78f8-49c5-bee2-daf374b1f0fb.jpeg,6000,,,,,97d1fbbd-78f8-49c5-bee2-daf374b1f0fb,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
bb4fab9b-4e7a-4cfc-95b2-7c3603cdba3a,Груша;набор;серый;бежевый,Душнила,,,https://ikondor.github.io/mawave/output/%D0%94%D1%83%D1%88%D0%BD%D0%B8%D0%BB%D0%B0_bb4fab9b-4e7a-4cfc-95b2-7c3603cdba3a.jpeg,6000,,,,,bb4fab9b-4e7a-4cfc-95b2-7c3603cdba3a,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
cc4cd01f-a7db-4293-b044-55d779766bad,Конус;Без коллекции;сиреневый,Дэвочкам можно всё,,,https://ikondor.github.io/mawave/output/%D0%94%D1%8D%D0%B2%D0%BE%D1%87%D0%BA%D0%B0%D0%BC%20%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE%20%D0%B2%D1%81%D1%91_cc4cd01f-a7db-4293-b044-55d779766bad.jpeg,2500,,,,,cc4cd01f-a7db-4293-b044-55d779766bad,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
