SKU,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,SEO keywords
79fa393c-b325-42b2-a099-097e4b0a4eb2,Фундук;сердечки;белый,Расцветай,,,https://ikondor.github.io/mawave/output/%D0%A0%D0%B0%D1%81%D1%86%D0%B2%D0%B5%D1%82%D0%B0%D0%B9:2550:%D0%A4%D1%83%D0%BD%D0%B4%D1%83%D0%BA;%D1%81%D0%B5%D1%80%D0%B4%D0%B5%D1%87%D0%BA%D0%B8;%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9:79fa393c-b325-42b2-a099-097e4b0a4eb2.jpeg,2550,,,,,79fa393c-b325-42b2-a099-097e4b0a4eb2,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
3e0f3343-b40f-4bc1-a967-62c5409ebb38,Груша;Знаки зодиака;синий,Рыбы,,,https://ikondor.github.io/mawave/output/%D0%A0%D1%8B%D0%B1%D1%8B:2250:%D0%93%D1%80%D1%83%D1%88%D0%B0;%D0%97%D0%BD%D0%B0%D0%BA%D0%B8%20%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0;%D1%81%D0%B8%D0%BD%D0%B8%D0%B9:3e0f3343-b40f-4bc1-a967-62c5409ebb38.jpeg,2250,,,,,3e0f3343-b40f-4bc1-a967-62c5409ebb38,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
28b7b8ca-0853-4847-91cc-1847816fe7da,Цилиндр;Духовная коллекция;белый,Свобода,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%B2%D0%BE%D0%B1%D0%BE%D0%B4%D0%B0:2350:%D0%A6%D0%B8%D0%BB%D0%B8%D0%BD%D0%B4%D1%80;%D0%94%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F%20%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D1%8F;%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9:28b7b8ca-0853-4847-91cc-1847816fe7da.jpeg,2350,,,,,28b7b8ca-0853-4847-91cc-1847816fe7da,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
77cea814-0398-4ba1-afdb-f39c20efe029,груша;сердечки;Без коллекции;белый,Сердечки,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%B5%D1%80%D0%B4%D0%B5%D1%87%D0%BA%D0%B8:2450:%D0%B3%D1%80%D1%83%D1%88%D0%B0;%D1%81%D0%B5%D1%80%D0%B4%D0%B5%D1%87%D0%BA%D0%B8;%D0%91%D0%B5%D0%B7%20%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D0%B8;%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9:77cea814-0398-4ba1-afdb-f39c20efe029.jpeg,2450,,,,,77cea814-0398-4ba1-afdb-f39c20efe029,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
ca5daab5-cbac-4454-933d-d3db17d1b8e9,Цилиндр;сердечки;белый,Слезы моего бывшего,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%BB%D0%B5%D0%B7%D1%8B%20%D0%BC%D0%BE%D0%B5%D0%B3%D0%BE%20%D0%B1%D1%8B%D0%B2%D1%88%D0%B5%D0%B3%D0%BE:2550:%D0%A6%D0%B8%D0%BB%D0%B8%D0%BD%D0%B4%D1%80;%D1%81%D0%B5%D1%80%D0%B4%D0%B5%D1%87%D0%BA%D0%B8;%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9:ca5daab5-cbac-4454-933d-d3db17d1b8e9.jpeg,2550,,,,,ca5daab5-cbac-4454-933d-d3db17d1b8e9,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
d5682c1d-b64d-4ed1-afa0-7324862fa030,Груша;Без коллекции;зелёный,Слезы моих учеников,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%BB%D0%B5%D0%B7%D1%8B%20%D0%BC%D0%BE%D0%B8%D1%85%20%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2:2250:%D0%93%D1%80%D1%83%D1%88%D0%B0;%D0%91%D0%B5%D0%B7%20%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D0%B8;%D0%B7%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9:d5682c1d-b64d-4ed1-afa0-7324862fa030.jpeg,2250,,,,,d5682c1d-b64d-4ed1-afa0-7324862fa030,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
0961cf79-a750-422d-bf9e-a6921ee5df52,Фундук;Без коллекции;красный,Слезы моих учеников,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%BB%D0%B5%D0%B7%D1%8B%20%D0%BC%D0%BE%D0%B8%D1%85%20%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2:2350:%D0%A4%D1%83%D0%BD%D0%B4%D1%83%D0%BA;%D0%91%D0%B5%D0%B7%20%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D0%B8;%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D1%8B%D0%B9:0961cf79-a750-422d-bf9e-a6921ee5df52.jpeg,2350,,,,,0961cf79-a750-422d-bf9e-a6921ee5df52,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
1d45f13b-1f33-445d-bf20-cd3e6257772f,Груша;Морская;синий,Смелее,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%BC%D0%B5%D0%BB%D0%B5%D0%B5:2250:%D0%93%D1%80%D1%83%D1%88%D0%B0;%D0%9C%D0%BE%D1%80%D1%81%D0%BA%D0%B0%D1%8F;%D1%81%D0%B8%D0%BD%D0%B8%D0%B9:1d45f13b-1f33-445d-bf20-cd3e6257772f.jpeg,2250,,,,,1d45f13b-1f33-445d-bf20-cd3e6257772f,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
0ac9d633-4e4a-4104-90aa-3e2155001ff2,фундук;Морская;синий,Смелее,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%BC%D0%B5%D0%BB%D0%B5%D0%B5:2350:%D1%84%D1%83%D0%BD%D0%B4%D1%83%D0%BA;%D0%9C%D0%BE%D1%80%D1%81%D0%BA%D0%B0%D1%8F;%D1%81%D0%B8%D0%BD%D0%B8%D0%B9:0ac9d633-4e4a-4104-90aa-3e2155001ff2.jpeg,2350,,,,,0ac9d633-4e4a-4104-90aa-3e2155001ff2,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
14f72b4a-7752-414c-a949-6c2b651a2ad4,фундук;Морская;синий;-,Смелость,,,https://ikondor.github.io/mawave/output/%D0%A1%D0%BC%D0%B5%D0%BB%D0%BE%D1%81%D1%82%D1%8C:2350:%D1%84%D1%83%D0%BD%D0%B4%D1%83%D0%BA;%D0%9C%D0%BE%D1%80%D1%81%D0%BA%D0%B0%D1%8F;%D1%81%D0%B8%D0%BD%D0%B8%D0%B9;-:14f72b4a-7752-414c-a949-6c2b651a2ad4.jpeg,2350,,,,,14f72b4a-7752-414c-a949-6c2b651a2ad4,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
